geoshape_city_id,名称,郡,出典
09D0020038,大栗村,安蘇郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020039,中村,安蘇郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020040,長谷場村,安蘇郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020041,天明町,安蘇郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0020042,田島村,安蘇郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020043,鐙塚村,安蘇郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020044,栃本村/杤本村,安蘇郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020045,奈良淵村,安蘇郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020046,韮川村,安蘇郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020047,馬門村,安蘇郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020048,梅園村/梅薗村,安蘇郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020049,白岩村,安蘇郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020050,飯田村,安蘇郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020051,富岡村,安蘇郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020052,富士村,安蘇郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020053,並木村,安蘇郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020054,豊代村,安蘇郡,明治19年便覧 (1886)
09D0020055,免鳥村,安蘇郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020056,下津原村,安蘇郡/下都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020057,古江村,安蘇郡/下都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020058,畳岡村,安蘇郡/下都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020059,新里村,安蘇郡/下都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020060,下永野村,安蘇郡/上都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020061,下粕尾村,安蘇郡/上都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020062,上永野村,安蘇郡/上都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020063,上粕尾村,安蘇郡/上都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020064,中粕尾村,安蘇郡/上都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020065,西浦村,安蘇郡/都賀郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0020066,仙波村,安蘇郡/都賀郡,慶安郷帳 (1648) / 明治19年便覧 (1886)
09D0020067,牧村,安蘇郡/都賀郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030001,芦場新田/蘆塲新田,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030002,安沢村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030003,伊佐野村,塩谷郡,慶安郷帳 (1648)
09D0030004,宇都野村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030005,越畑村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030006,塩田村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030007,押上村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030008,横川村,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030009,横林村,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030010,岡村,塩谷郡,慶安郷帳 (1648) / 明治19年便覧 (1886)
09D0030011,乙畑村,塩谷郡,明治19年便覧 (1886)
09D0030012,下伊佐野村,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030013,下塩原村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030014,下栗山村,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0030015,下寺島村,塩谷郡,明治19年便覧 (1886)
09D0030016,下太田村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030017,下大貫村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030018,下田野村,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030019,下柏崎村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030020,花岡村,塩谷郡,明治19年便覧 (1886)
09D0030021,柿木沢新田/柿ノ木沢新田/柿沢新田,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030022,柿木沢村/柿ノ木沢村/柿沢村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030023,葛城村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030024,蒲須坂新田,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030025,関谷村/関屋村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030026,関俣村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0030027,館ノ川村/舘ノ川村/舘川村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030028,喜佐見村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030029,亀梨村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030030,境林村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030031,狭間田新田,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0030032,狭間田村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030033,玉田村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030034,芹沢村,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030035,金枝村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030036,金沢村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030037,熊之木村/熊ノ木村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030038,栗ヶ島村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030039,桑窪村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030040,原荻野目村/原荻ノ目村/原荻目村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030041,五十里村,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030042,後岡村,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0030043,幸岡村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030044,荒井村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030045,高阿津村,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030046,高塩村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030047,高原新田,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030048,高徳村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030049,黒部村,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030050,根本新田,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0030051,佐貫村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030052,桜野村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030053,山田村,塩谷郡,明治19年便覧 (1886)
09D0030054,山苗代村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030055,氏家新田村/氏家新田,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030056,寺渡戸村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030057,寺島村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0030058,小佐越村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030059,小泉村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030060,小入村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030061,松山新田,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030062,松山村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030063,松島村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030064,上阿久津村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030065,上伊佐野村,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030066,上塩原村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030067,上横林村,塩谷郡,明治19年便覧 (1886)
09D0030068,上栗山村,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030069,上高根沢村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030070,上三依村,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030071,上寺島村,塩谷郡,明治19年便覧 (1886)
09D0030072,上太田村/上大田村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030073,上大貫村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030074,上沢村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030075,上柏崎村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030076,上平村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030077,上野新田,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0030078,上野村,塩谷郡,明治19年便覧 (1886)
09D0030079,針生村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030080,精進内村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0030081,西乙畑村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0030082,西高谷村/西高野村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030083,西川村,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030084,石関村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030085,石末村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030086,赤堀新田,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0030087,接骨木村,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030088,折戸村,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030089,川原新田/河原新田,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0030090,川崎村,塩谷郡,慶安郷帳 (1648)
09D0030091,川崎反町村,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030092,川治村,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030093,川俣村/川又村,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030094,泉村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030095,前岡村,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0030096,前高谷村/前高屋村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0030097,倉掛村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030098,早乙女村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030099,太田村/大田村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030100,大久保村/大窪村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030101,大原村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030102,大谷村/大屋村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030103,大槻村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030104,滝村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030105,谷中新田,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0030106,鍛冶ヶ沢新田,塩谷郡,明治19年便覧 (1886)
09D0030107,遅野沢村,塩谷郡,明治19年便覧 (1886)
09D0030108,中阿久津村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030109,中塩原村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030110,中三依村,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030111,中村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030112,中柏崎村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030113,長井村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030114,長久保新田/長窪新田,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030115,鳥羽新田,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030116,塚原村,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834)
09D0030117,田所村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030118,田野原村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030119,土屋山田村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0030120,土屋村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030121,土室村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0030122,土呂部村,塩谷郡,明治19年便覧 (1886)
09D0030123,東乙畑村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834)
09D0030124,東泉村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030125,東房村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030126,湯西川村,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030127,湯本塩原村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030128,藤荷田村,塩谷郡,天保郷帳 (1834)
09D0030129,道下村,塩谷郡,慶安郷帳 (1648) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
09D0030130,独鈷沢村,塩谷郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
